noc_code,type_english,name_english,type_french,name_french
62100,Additional information,Progression to sales management positions is possible with additional training or experience.,Renseignements supplémentaires,L'expérience ou une formation supplémentaire permet d'accéder à des postes de direction dans la vente.
62101,Additional information,Retail and wholesale buyers may specialize through experience or product-related training courses.,Renseignements supplémentaires,"Les acheteurs des commerces de détail et de gros peuvent se spécialiser soit en acquérant de l'expérience, soit en suivant des cours de formation relativement à un produit en particulier."
62101,Additional information,"Progression to management positions in retail trade, sales, marketing or advertising is possible with additional training or experience.",Renseignements supplémentaires,"L'expérience ou une formation supplémentaire permettent d'accéder aux postes de direction en commerce de détail, ventes, marketing ou publicité."
62200,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
62200,Additional information,There is some mobility among the various types of chefs in this unit group.,Renseignements supplémentaires,Il existe une certaine mobilité entre les différents types de chefs de ce groupe de base.
62200,Additional information,Executive chefs may progress to managerial positions in food preparation establishments.,Renseignements supplémentaires,Les premiers chefs peuvent passer à des postes de gestion dans le secteur de la restauration.
62202,Additional information,Mobility is possible among the various jewellery occupations in this unit group.,Renseignements supplémentaires,La mobilité est possible entre les divers emplois en joaillerie de ce groupe de base.
62202,Additional information,There is little mobility between the jewellery occupations and the watch repairers in this unit group.,Renseignements supplémentaires,Il existe peu de mobilité entre les divers emplois en joaillerie et les emplois en réparation de montres de ce groupe de base.
63100,Additional information,Progression to insurance management positions is possible through experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de gestion en assurance.
63100,Additional information,Completion of educational programs through the Insurance Institute of Canada entitles agents to professional recognition as a Chartered Insurance Professional (CIP) or a Fellow Chartered Insurance Professional (FCIP).,Renseignements supplémentaires,Un programme de formation offert par l'Institut d'assurance du Canada permet à l'agent d'assurance d'être reconnu comme Professionnel d'assurance agréé (PAA) ou comme Fellow professionnel d'assurance du Canada (FPAA).
63100,Additional information,Completion of educational courses through the Financial Advisors Association of Canada (Advocis) allows for various levels of professional designations for insurance and financial advisors.,Renseignements supplémentaires,La réussite de cours offerts par la Financial Advisors Association of Canada (Advocis) mène à différents niveaux de qualification professionnelle pour les conseillers en assurance et en finances.
63101,Additional information,Real estate agents and salespersons normally work on a commission basis.,Renseignements supplémentaires,Les agents et les vendeurs en immobilier travaillent habituellement à la commission.
63101,Additional information,Real estate agents may operate independently by obtaining a broker's licence in accordance with the regulations of the province of employment. A broker's licence is required to become a manager in real estate.,Renseignements supplémentaires,"Les agents immobiliers peuvent être des travailleurs autonomes en obtenant un permis de courtier, conformément aux règlements en vigueur dans la province où ils travaillent. Pour devenir directeur dans le domaine de l'immobilier, il faut obtenir un permis de courtier."
63102,Additional information,Progression to higher levels of financial planning and wealth management is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes supérieurs en planification financière et en gestion de patrimoine.
63102,Additional information,Progression to credit and loan management positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de gestion des services de crédit et de prêts.
63200,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
63200,Additional information,There is mobility among the various types of cooks in this group.,Renseignements supplémentaires,Il existe une mobilité entre les divers emplois de cuisinier compris dans ce groupe de base.
63200,Additional information,"Progression to supervisory or more senior positions, such as chef, is possible with experience and training.",Renseignements supplémentaires,"L'expérience et la formation permettent d'accéder à des postes de supervision ou de cadre, tels que le poste de chef."
63201,Additional information,"Progression from industrial butcher and industrial meat cutter positions to these higher skilled jobs is possible with experience and specialized on the job training in supermarkets, grocery stores, fish stores, butcher shops.",Renseignements supplémentaires,"La progression des postes de boucher industriel et de coupeur de viande industriel vers les emplois plus qualifiés est possible grâce à l'expérience et à la formation en cours d'emploi spécialisée dans les supermarchés, les épiceries, les poissonneries et les boucheries."
63202,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
63210,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
63211,Additional information,There is little or no mobility among the different occupations in this unit group without additional specialized training.,Renseignements supplémentaires,"Il n'y a pas ou peu de mobilité entre les différents emplois de ce groupe de base, à moins d'acquérir une formation spécialisée additionnelle."
63220,Additional information,Shoe repairers may progress to shoemakers with experience.,Renseignements supplémentaires,L'expérience permet aux cordonniers d'accéder à des postes de fabricants de chaussures.
63221,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
64100,Additional information,Technical or sales training programs may be provided by employers.,Renseignements supplémentaires,Des programmes de formation technique ou sur la vente peuvent être fournis par les employeurs.
64100,Additional information,Progression to retail supervisory positions is possible with additional training or experience.,Renseignements supplémentaires,L'expérience ou une formation supplémentaire permet d'accéder à des postes de supervision dans la vente.
64101,Additional information,Progression to sales management positions is possible with additional training or experience.,Renseignements supplémentaires,L'expérience et une formation complémentaire permettent d'accéder à des postes de direction des ventes.
64301,Additional information,Progression to managerial positions in food and beverage service is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de gestion dans le service des aliments et des boissons.
64310,Additional information,Progression to managerial positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de gestion.
64311,Additional information,There is little mobility between airline pursers and ship pursers.,Renseignements supplémentaires,Il y a peu de mobilité entre les agents de bord aérien et ceux du transport par voies navigables.
64311,Additional information,It is an advantage for pursers and flight attendants to speak more than one language.,Renseignements supplémentaires,Le fait de parler plus d'une langue est un atout pour les agents et les commissaires de bord.
64312,Additional information,"Depending on the size of the airline or airport, the duties of workers in this unit group may overlap.",Renseignements supplémentaires,"Les tâches des travailleurs dans ce groupe de base peuvent se chevaucher, selon l'importance de la ligne aérienne ou de l'aéroport."
64312,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
64313,Additional information,Ticket agents and cargo service representatives may perform the same duties depending on the size and location of the operations.,Renseignements supplémentaires,"Les agents de billetterie et les représentants du service à la clientèle en matière de fret peuvent cumuler les mêmes tâches, selon la grandeur ou le lieu des opérations."
64313,Additional information,Progression to supervisory positions is possible through experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
64314,Additional information,Progression to senior positions such as accommodations manager is possible with additional training and experience.,Renseignements supplémentaires,L'expérience et une formation supplémentaire permettent d'accéder à des postes de supervision tels que directeur de services d'hébergement.
64321,Additional information,Progression to supervisory positions is possible with experience in all activities related to gaming.,Renseignements supplémentaires,L'expérience dans toutes les activités liées au jeu dans les casinos permet d'accéder à des postes de supervision.
64322,Additional information,Outdoor sport and recreational guides usually work on a seasonal basis.,Renseignements supplémentaires,Les guides d'activités récréatives et sportives de plein air travaillent habituellement sur une base saisonnière.
64400,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
64401,Additional information,Progression to supervisory or facility management positions is possible with additional training or experience.,Renseignements supplémentaires,L'expérience ou une formation supplémentaire permet d'accéder à des postes de supervision ou de gestion de service.
64409,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
65100,Additional information,"Cashiers may progress to supervisory positions, such as head cashier, with additional training or experience.",Renseignements supplémentaires,L'expérience ou une formation supplémentaire permet d'accéder à des postes de supervision tels que chef caissier.
65109,Additional information,Progression to related supervisory positions is possible with additional training or experience.,Renseignements supplémentaires,L'expérience ou une formation supplémentaire permet d'accéder à des postes de supervision apparentés au domaine de l'emploi.
65201,Additional information,There is considerable mobility among jobs in this unit group.,Renseignements supplémentaires,Il y a une grande mobilité entre les emplois compris dans ce groupe de base.
65201,Additional information,"Movement into other occupations within food preparation and service, such as cook or waiter, is possible with further training and experience.",Renseignements supplémentaires,"Une formation supplémentaire et de l'expérience permettent d'accéder à d'autres professions des services alimentaires, telles que cuisinier ou serveur."
65220,Additional information,Progression to animal health technology occupations is possible with additional training.,Renseignements supplémentaires,Une formation supplémentaire permet d'accéder à des postes de techniciens ou technologues en santé animale.
65310,Additional information,Progression to supervisory cleaning positions is possible with additional training or experience.,Renseignements supplémentaires,L'expérience ou une formation supplémentaire permet d'accéder à des postes de supervision.
65311,Additional information,Progression to supervisory positions is possible with additional training or experience.,Renseignements supplémentaires,L'expérience ou une formation supplémentaire permet d'accéder à des postes de supervision.
65312,Additional information,Progression to supervisory positions is possible with additional training or experience.,Renseignements supplémentaires,L'expérience ou une formation supplémentaire permet d'accéder à des postes de supervision.
65320,Additional information,Progression to supervisory dry cleaning and laundry occupations is possible with additional training and experience.,Renseignements supplémentaires,L'expérience et une formation supplémentaire permettent d'accéder à des postes de supervision dans des établissements de nettoyage à sec et de blanchisseries.
70010,Additional information,Progression to senior management positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de cadres supérieurs.
70011,Additional information,Progression to senior management positions is possible with extensive experience and training in management.,Renseignements supplémentaires,L'expérience et la formation prolongées en gestion permettent d'accéder à des postes de cadre supérieur.
70020,Additional information,There is little or no mobility between managers in transportation operations and managers in transportation freight traffic.,Renseignements supplémentaires,Il n'y a pas ou peu de mobilité entre les directeurs du transport - opérations et les directeurs du transport - mouvement du fret.
70020,Additional information,"There is little or no mobility between transportation managers of land, sea and air transportation operations.",Renseignements supplémentaires,"Il n'y a pas ou peu de mobilité entre les directeurs des opérations de transport terrestre, maritime et aérien."
72011,Additional information,"There is some mobility between jobs within a specific trade; however, there is little or no intertrade mobility.",Renseignements supplémentaires,"Il existe une certaine mobilité à l'intérieur d'un même groupe de métiers; toutefois, il n'y a pas ou peu de mobilité entre les différents groupes de métiers."
72012,Additional information,There is little or no intertrade mobility among the supervisors in this unit group.,Renseignements supplémentaires,Il n'y a pas ou peu de mobilité parmi les contremaîtres de ce groupe de base.
72013,Additional information,"There is some mobility among jobs within a specific trade; however, there is little or no intertrade mobility.",Renseignements supplémentaires,"Il existe une certaine mobilité entre emplois dans un métier donné; cependant, il n'y a pas ou peu de mobilité entre les métiers."
72014,Additional information,There is little or no mobility among supervisors in this unit group.,Renseignements supplémentaires,Il n'y a pas ou peu de mobilité entre les contremaîtres de ce groupe de base.
72020,Additional information,There is little or no intertrade mobility among the supervisors in this unit group.,Renseignements supplémentaires,Il n'y a pas ou peu de mobilité parmi les contremaîtres de ce groupe de base.
72021,Additional information,There is some mobility between occupations classified in this unit group.,Renseignements supplémentaires,Il existe une certaine mobilité entre les professions de ce groupe de base.
72022,Additional information,"Progression to management positions, such as department, production or plant manager, is possible with experience.",Renseignements supplémentaires,"L'expérience permet d'accéder à des postes de direction tels que directeur de service, de production ou d'usine."
72024,Additional information,There is little mobility between occupations in the different transportation sectors of this unit group.,Renseignements supplémentaires,Il y a peu de mobilité entre les différents secteurs du transport de ce groupe de base.
72100,Additional information,Familiarity with exotic and composite materials may be required for machinists in aviation and other advanced manufacturing sectors.,Renseignements supplémentaires,La connaissance des matériaux exotiques ou composés peut être exigée des machinistes dans le domaine de l'aviation et dans d'autres secteurs de pointe.
72100,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72100,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72101,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72101,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72102,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72102,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72103,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72103,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72104,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72104,Additional information,Some structural metal and platework fabricators and fitters may also be certified as skilled welders.,Renseignements supplémentaires,Certains monteurs-ajusteurs de charpentes métalliques peuvent aussi être certifiés comme soudeurs qualifiés.
72104,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72105,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72105,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72106,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72106,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72200,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72200,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72201,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72201,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72202,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72203,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72203,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72204,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72205,Additional information,Progression to supervisory positions for cable television service technician is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision de technicien de service de télévision par câble.
72300,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72300,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72301,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72301,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72302,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72310,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72310,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72311,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72311,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72320,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72320,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72321,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72321,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72400,Additional information,Construction millwrights are mostly engaged in the initial installation of industrial plant machinery and equipment; industrial mechanics are more concerned with the post-installation maintenance and repair of machinery and equipment.,Renseignements supplémentaires,"Les mécaniciens de chantier travaillent surtout à l'installation initiale de machinerie industrielle et de matériel d'usine, tandis que les mécaniciens industriels effectuent plutôt l'entretien et les réparations qui suivent l'installation de machinerie et de matériel."
72400,Additional information,"Industrial mechanics and millwrights may be cross-trained in a second trade such as pipefitting, welding, machining or electrical maintenance.",Renseignements supplémentaires,"Les mécaniciens industriels et de chantier peuvent suivre une formation polyvalente dans un second métier, notamment en tuyauterie, en soudure, en usinage ou en entretien électrique."
72400,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72400,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72401,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72401,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72402,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72402,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72403,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72404,Additional information,"Aircraft mechanics may progress to foreman/woman, shop supervisor or aircraft inspector.",Renseignements supplémentaires,"Les mécaniciens d'aéronefs peuvent passer à des postes de contremaîtres, de surveillants d'atelier ou de contrôleurs d'aéronefs."
72404,Additional information,"With experience, aircraft inspectors may progress to shop inspector or supervisor.",Renseignements supplémentaires,L'expérience permet aux contrôleurs d'aéronefs d'accéder à des postes de contrôleurs d'atelier.
72404,Additional information,Aircraft mechanics and inspectors may acquire further endorsements to their AME licence allowing them to inspect and certify a broader range of aircraft and aircraft systems.,Renseignements supplémentaires,Les mécaniciens et contrôleurs d'aéronefs peuvent ajouter à leur licence de TEA les attestations et les annotations leur permettant de contrôler et de certifier des aéronefs et des systèmes d'aéronefs plus variés.
72404,Additional information,"AME licences are issued in the following categories:  M - Small and Large Aircraft, E - Electronic Systems, S - Aircraft Structures.",Renseignements supplémentaires,"Les licences de TEA sont émises dans les catégories suivantes :  M - maintenance des petits et gros aéronefs,  E - systèmes électroniques,  S - structures d'aéronefs."
72405,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72406,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72410,Additional information,"With additional training, mobility is possible between automobile and truck and transport mechanics.",Renseignements supplémentaires,"Une formation supplémentaire permet aux mécaniciens d'automobiles, de camions et de véhicules de transport de travailler dans l'un ou l'autre de ces domaines."
72410,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72410,Additional information,"With experience, mechanics and technicians in this unit group may progress to supervisory positions.",Renseignements supplémentaires,L'expérience permet aux mécaniciens dans ce groupe de base d'accéder à des postes de supervision.
72410,Additional information,"Mechanical repairers employed in motor vehicle manufacturing may progress to motor vehicle mechanic positions through an apprenticeship program, or with experience, they may progress to supervisory positions in motor vehicle manufacturing.",Renseignements supplémentaires,Un programme d'apprentissage permet aux réparateurs de véhicules automobiles dans la fabrication de véhicules automobiles d'accéder à des postes de mécaniciens de véhicules automobiles. L'expérience leur permet d'accéder à des postes de supervision en fabrication de véhicules automobiles.
72411,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72411,Additional information,"With experience, auto body, collision and refinishing technicians and tradespersons and automobile damage repair estimators may progress to supervisory positions.",Renseignements supplémentaires,"L'expérience permet aux techniciens en collision, en carrosserie et en peinture d'automobiles et aux estimateurs de dommages aux véhicules automobiles d'accéder à des postes de supervision."
72411,Additional information,"Metal repairers employed in motor vehicle manufacturing may progress to motor vehicle repairer positions through an apprenticeship program, or, with experience, they may progress to supervisory positions in motor vehicle manufacturing.",Renseignements supplémentaires,Un programme d'apprentissage permet aux réparateurs de carrosserie dans la construction de véhicules automobiles d'accéder à des postes de débosseleurs. L'expérience leur permet également d'accéder à des postes de supervision dans la construction de véhicules automobiles.
72420,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72420,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72421,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72421,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72422,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72422,Additional information,"Although specialization may occur, workers in this unit group are required to be proficient in repairing all electrical apparatus.",Renseignements supplémentaires,"Bien que les travailleurs de ce groupe de base puissent se spécialiser, ils doivent être compétents dans la réparation de tous les dispositifs électriques."
72422,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72423,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72423,Additional information,There is mobility among some occupations in this unit group.,Renseignements supplémentaires,Il existe une mobilité entre certaines des professions dans ce groupe de base.
72423,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72429,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72500,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
72500,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72501,Additional information,Mobility is possible among the various well drilling operators in this unit group.,Renseignements supplémentaires,Une mobilité existe entre les différents conducteurs de forage de puits dans ce groupe de base.
72501,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
72600,Additional information,Flight engineers may progress to co-pilot and pilot positions with required hours of flying experience and completion of licensing and endorsement requirements.,Renseignements supplémentaires,Les mécaniciens de bord qui complètent les heures requises d'expérience en vol et qui détiennent les mentions et les licences requises peuvent accéder à des postes de copilote et de pilote.
72601,Additional information,Air traffic controllers with experience and appropriate NAV Canada endorsements may move to units with higher volumes of air traffic.,Renseignements supplémentaires,Les contrôleurs de la circulation aérienne titulaires des annotations requises par NAV Canada et possédant de l'expérience peuvent passer à des unités accueillant un plus grand volume de trafic.
72602,Additional information,"Transport Canada administers a deck officer certification program, consisting of several levels. Progression from one level of certification to the next requires additional experience, training and testing.",Renseignements supplémentaires,"Transports Canada administre un programme de certification d'officier de pont de plusieurs niveaux. Une formation supplémentaire, des examens et de l'expérience permettent de passer d'un niveau de certification à un autre."
72602,Additional information,Mobility between employers is possible for positions requiring the same level of certification.,Renseignements supplémentaires,"Il est possible d'accéder à des postes semblables, chez un autre employeur, dans la mesure où ces postes nécessitent un même niveau de certification."
72602,Additional information,Progression to management positions in transportation is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de direction dans le domaine du transport.
72603,Additional information,"Fourth class marine engineer certificate is the entry level of a four-level certification program administered by Transport Canada. Progression from one level of certification to the next requires additional experience, training and testing.",Renseignements supplémentaires,"Le certificat de mécanicien de marine de quatrième niveau représente le niveau d'entrée dans le programme de certification de quatre niveaux administré par Transports Canada. L'expérience, la formation et des examens permettent de passer d'un niveau de certification à un autre."
72603,Additional information,Mobility between employers is possible for positions requiring the same level of certification.,Renseignements supplémentaires,La mobilité parmi les employeurs est possible pour les postes exigeant le même niveau de certification.
72603,Additional information,Progression to management positions in transportation is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de gestion dans le domaine du transport.
72604,Additional information,There is little mobility between traffic controlling occupations in the railway and marine sectors.,Renseignements supplémentaires,Il y a peu de mobilité entre les postes de contrôleur de la circulation ferroviaire et ceux de la circulation maritime.
72604,Additional information,"With experience, railway traffic controllers may progress to supervisory positions in rail transport operations.",Renseignements supplémentaires,L'expérience permet aux contrôleurs de la circulation ferroviaire d'accéder à des postes de supervision dans les opérations du transport ferroviaire.
72999,Additional information,There is little or no mobility among occupations in this unit group.,Renseignements supplémentaires,Il n'y a pas ou peu de mobilité entre les postes de ce groupe de base.
72999,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
73100,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
73100,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
73101,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
73101,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
73102,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge des latteurs (spécialistes de systèmes d'intérieur) permet une mobilité interprovinciale.
73102,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
73110,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
73110,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
73111,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
73111,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
73112,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
73112,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
73113,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
73113,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
73200,Additional information,There is some mobility among the various types of installers and servicers in this unit group.,Renseignements supplémentaires,Il existe une certaine mobilité entre les divers emplois d'installateurs et de réparateurs de ce groupe de base.
73201,Additional information,Progression to supervisory positions is possible with additional training or experience.,Renseignements supplémentaires,L'expérience ou une formation supplémentaire permet d'accéder à des postes de supervision.
73202,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet aux fumigateurs et aux préposés au contrôle de la vermine d'accéder à des postes de supervision.
73209,Additional information,Some mobility may occur among workers in this unit group.,Renseignements supplémentaires,Une certaine mobilité est possible entre les travailleurs de ce groupe de base.
73209,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
