noc_code,type_english,name_english,type_french,name_french
72022,All examples,rotogravure pressmen/women foreman/woman - printing,,
72022,All examples,stereotypists and electroplaters foreman/woman,Tous les exemples,contremaître/contremaîtresse de stéréotypeurs et de clicheurs-galvanoplastes
72022,All examples,typesetters foreman/woman - printing,Tous les exemples,contremaître/contremaîtresse de compositeurs - imprimerie
72022,All examples,typesetters supervisor - printing,Tous les exemples,superviseur/superviseure d'opérateurs de photocomposeuses
72022,All examples,typographers supervisor,Tous les exemples,superviseur/superviseure de typographes
72023,All examples,foreman/woman - railway transport,Tous les exemples,chef de gare - transport ferroviaire
72023,All examples,freight train road foreman/woman,Tous les exemples,contremaître/contremaîtresse à la manoeuvre de trains de marchandises
72023,All examples,passenger train road foreman/woman,Tous les exemples,contremaître/contremaîtresse à la manoeuvre de trains de voyageurs
72023,All examples,railway transport operating support foreman/woman,Tous les exemples,contremaître/contremaîtresse à l'exploitation du transport ferroviaire
72023,All examples,railway transport operations foreman/woman,Tous les exemples,contremaître/contremaîtresse à la manoeuvre - transport ferroviaire
72023,All examples,railway transport operations supervisor,Tous les exemples,contremaître/contremaîtresse de services auxiliaires du transport ferroviaire
72023,All examples,road foreman/woman - railway transport,Tous les exemples,contremaître/contremaîtresse - transport ferroviaire
72023,All examples,station agent - railway transport,Tous les exemples,chef de centre - secteur ferroviaire
72023,All examples,stationmaster,Tous les exemples,chef de gare
72023,All examples,stationmaster - railway transport,Tous les exemples,chef de gare - secteur ferroviaire
72023,All examples,trainmaster,Tous les exemples,contremaître/contremaîtresse de triage - secteur ferroviaire
72023,All examples,yard foreman/woman - railway,Tous les exemples,contremaître/contremaîtresse de gare - secteur ferroviaire
72023,All examples,yardmaster - railway,Tous les exemples,chef de triage - secteur ferroviaire
72024,All examples,bus dispatcher,Tous les exemples,répartiteur/répartitrice d'autobus
72024,All examples,bus drivers supervisor,Tous les exemples,superviseur/superviseure de chauffeurs
72024,All examples,bus inspector,Tous les exemples,inspecteur/inspectrice d'autobus
72024,All examples,bus inspector-dispatcher,Tous les exemples,inspecteur-répartiteur/inspectrice-répartitrice d'autobus
72024,All examples,chauffeurs and taxi drivers supervisor,Tous les exemples,superviseur/superviseure de chauffeurs de taxis et de chauffeurs particuliers
72024,All examples,chauffeurs supervisor,Tous les exemples,superviseur/superviseure de chauffeurs de camions
72024,All examples,delivery drivers foreman/woman,Tous les exemples,contremaître/contremaîtresse de chauffeurs-livreurs
72024,All examples,delivery drivers supervisor,Tous les exemples,contremaître/contremaîtresse de conducteurs-livreurs
72024,All examples,ground transit inspector - public transit,Tous les exemples,inspecteur itinérant/inspectrice itinérante du transport en commun
72024,All examples,light rail transit (LRT) operators foreman/woman,Tous les exemples,contremaître/contremaîtresse d'opérateurs de train léger sur rail (TLR)
72024,All examples,light rail transit (LRT) operators supervisor,Tous les exemples,superviseur/superviseure d'opérateurs de métro et de conducteurs de tramway
72024,All examples,LRT (light rail transit) operators foreman/woman,Tous les exemples,surveillant/surveillante de terminus - transport routier
72024,All examples,LRT (light rail transit) operators supervisor,Tous les exemples,superviseur/superviseure d'opérateurs de train léger sur rail (TLR)
72024,All examples,mobile canteen service supervisor,Tous les exemples,superviseur/superviseure de conducteurs-livreurs
72024,All examples,motor transport route foreman/woman,Tous les exemples,contremaître/contremaîtresse de commission de transport urbain
72024,All examples,moving van drivers supervisor,Tous les exemples,superviseur/superviseure de chauffeurs d'autobus scolaires
72024,All examples,school bus drivers supervisor,Tous les exemples,superviseur/superviseure de chauffeurs d'autobus
72024,All examples,street railway and subway operators supervisor,Tous les exemples,superviseur/superviseure d'opérateurs de métro
72024,All examples,street railway operators supervisor,Tous les exemples,coordonnateur/coordonnatrice de la circulation d'un réseau de métro
72024,All examples,streetcar and subway operators supervisor,Tous les exemples,superviseur/superviseure de conducteurs de camions
72024,All examples,streetcar operators supervisor,Tous les exemples,contremaître/contremaîtresse d'opérateurs de métro
72024,All examples,subway and street railway operators supervisor,Tous les exemples,superviseur-chauffeur/superviseure-chauffeuse de camion
72024,All examples,subway and streetcar operators supervisor,Tous les exemples,superviseur/superviseure de conducteurs de tramway
72024,All examples,subway controller,Tous les exemples,contrôleur/contrôleuse de métro
72024,All examples,subway operators foreman/woman,Tous les exemples,contremaître/contremaîtresse de parc de camions
72024,All examples,subway operators supervisor,Tous les exemples,superviseur/superviseure de conducteurs d'autobus scolaires
72024,All examples,subway system traffic controller,Tous les exemples,coordonnateur/coordonnatrice de la circulation du métro
72024,All examples,subway traffic controller,Tous les exemples,contrôleur/contrôleuse du transport en commun
72024,All examples,taxi and chauffeurs supervisor,Tous les exemples,superviseur/superviseure de chauffeurs-livreurs
72024,All examples,taxi driver and private chauffeur supervisor,Tous les exemples,superviseur/superviseure de chauffeurs de fourgon de déménagement
72024,All examples,terminal supervisor - motor transport,Tous les exemples,surveillant/surveillante de gare routière - transport routier
72024,All examples,traffic inspector - public transit system,Tous les exemples,inspecteur/inspectrice de la circulation - réseau de transport en commun
72024,All examples,traffic supervisor - motor transport,Tous les exemples,contrôleur/contrôleuse de commission de transport
72024,All examples,transit mobile inspector,Tous les exemples,surveillant/surveillante de la circulation - transport routier
72024,All examples,transit system inspector,Tous les exemples,surveillant/surveillante de service de cantine ambulante
72024,All examples,truck drivers foreman/woman,Tous les exemples,contremaître/contremaîtresse de camionneurs
72024,All examples,truck drivers supervisor,Tous les exemples,contremaître/contremaîtresse de conducteurs de camion
72024,All examples,truck driver-supervisor,Tous les exemples,superviseur/superviseure de camionneurs
72024,All examples,truck fleet foreman/woman,Tous les exemples,contremaître/contremaîtresse de chauffeurs de camion
72024,All examples,trucking contractor,Tous les exemples,entrepreneur/entrepreneuse en camionnage
72024,All examples,urban transit system foreman/woman,Tous les exemples,contremaître/contremaîtresse d'entreprise de transport routier
72025,All examples,assistant postmaster/mistress,Tous les exemples,maître/maîtresse de poste
72025,All examples,courier service supervisor,Tous les exemples,superviseur/superviseure de service de messageries
72025,All examples,letter carriers supervisor,,
72025,All examples,mail and postal clerks supervisor,Tous les exemples,superviseur/superviseure de commis au courrier et aux postes
72025,All examples,mail carriers supervisor,Tous les exemples,superviseur/superviseure d'employés des postes
72025,All examples,mail clerks supervisor,Tous les exemples,superviseur/superviseure de commis au courrier
72025,All examples,mail facilities senior administrator,Tous les exemples,administrateur principal/administratrice principale d'installations postales
72025,All examples,mail room supervisor,Tous les exemples,superviseur/superviseure de la salle de courrier
72025,All examples,messenger service supervisor,Tous les exemples,superviseur/superviseure de service de messagers
72025,All examples,postal clerks supervisor,Tous les exemples,superviseur/superviseure de commis aux postes
72025,All examples,postal station employees supervisor,Tous les exemples,superviseur/superviseure d'employés de succursale postale
72025,All examples,postal station supervisor,Tous les exemples,superviseur/superviseure de succursale postale
72025,All examples,postal workers supervisor,Tous les exemples,superviseur/superviseure de facteurs
72025,All examples,postmaster/mistress,Tous les exemples,maître de poste adjoint/maîtresse de poste adjointe
72100,All examples,aircraft engine parts machinist,Tous les exemples,usineur/usineuse de pièces de moteur d'aéronef
72100,All examples,aircraft machinist,Tous les exemples,machiniste d'aéronefs
72100,All examples,apprentice automotive machinist,Tous les exemples,usineur/usineuse d'automobile
72100,All examples,apprentice machinist,Tous les exemples,apprenti machiniste/apprentie machiniste
72100,All examples,auto parts machine shop inspector,Tous les exemples,régleur-machiniste/régleuse-machiniste
72100,All examples,automotive machinist,Tous les exemples,maître machiniste/maîtresse machiniste
72100,All examples,aviation machinist,Tous les exemples,machiniste d'aviation
72100,All examples,ballistic laboratory machinist,Tous les exemples,machiniste de matériel de laboratoire balistique
72100,All examples,bench machinist,Tous les exemples,machiniste à l'établi
72100,All examples,computer numerical control (CNC) machinist,Tous les exemples,machiniste sur matériel à commande numérique par ordinateur (CNC)
72100,All examples,computer-assisted machinist,Tous les exemples,machiniste assisté/machiniste assistée par ordinateur
72100,All examples,diesel engine machinist,Tous les exemples,machiniste de moteurs diesel
72100,All examples,differential gear testing machinist,Tous les exemples,machiniste aux essais d'engrenages différentiels
72100,All examples,dimensional inspector - machine shop,Tous les exemples,inspecteur/inspectrice dimensionnel - usinage
72100,All examples,electrical machinist,Tous les exemples,machiniste d'appareillage électrique
72100,All examples,experimental machinist,Tous les exemples,machiniste expérimentateur/machiniste expérimentatrice
72100,All examples,firearms machining inspector,Tous les exemples,machiniste-essayeur/machiniste-essayeuse d'engrenages
72100,All examples,firearms model maker machinist,Tous les exemples,machiniste-modeleur/machiniste-modeleuse d'armes à feu
72100,All examples,gear inspector-machinist,Tous les exemples,machiniste-contrôleur/machiniste-contrôleuse d'engrenages
72100,All examples,gear tester-machinist,Tous les exemples,machiniste généraliste
72100,All examples,general machinist,Tous les exemples,machiniste général/machiniste générale
72100,All examples,journeyman/woman machinist,Tous les exemples,compagnon machiniste/compagne machiniste
72100,All examples,machine shop charge hand,Tous les exemples,usineur/usineuse de pièces de moteur d'avion
72100,All examples,machine shop inspector,Tous les exemples,chef d'équipe d'atelier d'usinage
72100,All examples,machined parts inspector,Tous les exemples,contrôleur/contrôleuse de pièces usinées
72100,All examples,machining and tooling inspector,Tous les exemples,machiniste-modeleur/machiniste-modeleuse
72100,All examples,machining inspector,Tous les exemples,contrôleur/contrôleuse de l'usinage
72100,All examples,machinist,Tous les exemples,machiniste
72100,All examples,machinist apprentice,Tous les exemples,apprenti machiniste/apprentie machiniste d'automobiles
72100,All examples,maintenance machinist,Tous les exemples,machiniste d'entretien
72100,All examples,master machinist,Tous les exemples,machiniste d'essai
72100,All examples,model maker machinist,Tous les exemples,machiniste-mouliste
72100,All examples,motion picture equipment machinist,Tous les exemples,machiniste de matériel cinématographique
72100,All examples,mould and core machinist,Tous les exemples,machiniste de moules et de noyaux
72100,All examples,mouldmaking machinist,Tous les exemples,usineur/usineuse
72100,All examples,numerically controlled (NC) machinist,Tous les exemples,machiniste sur machine-outil à commande numérique (MOCN)
72100,All examples,precision machinist,Tous les exemples,machiniste de précision
72100,All examples,printing press machinist,Tous les exemples,machiniste sur presse à imprimer
72100,All examples,propeller inspector - machining,Tous les exemples,contrôleur/contrôleuse d'hélices - usinage
72100,All examples,prototype machinist,Tous les exemples,machiniste de prototypes
72100,All examples,set-up machinist,Tous les exemples,machiniste-vérificateur/machiniste-vérificatrice d'engrenages
72100,All examples,tool and die inspector,Tous les exemples,contrôleur/contrôleuse d'outils et de calibres
72100,All examples,tool and gauge inspector,Tous les exemples,contrôleur/contrôleuse d'outils et de matrices
72100,All examples,tooling inspector,Tous les exemples,vérificateur/vérificatrice d'atelier d'usinage de pièces d'automobile
72100,All examples,toolroom inspector,Tous les exemples,vérificateur/vérificatrice d'atelier d'outillage
72100,All examples,toolroom machinist,Tous les exemples,machiniste d'atelier d'outillage
72100,All examples,turbine blade machinist,Tous les exemples,machiniste d'aubes de turbines
72101,All examples,aircraft jig and template maker,Tous les exemples,gabarieur/gabarieuse - coulée sous pression et moulage de matières plastiques
72101,All examples,aircraft jig and tool maker,Tous les exemples,gabarieur/gabarieuse - fabrication d'outils et de matrices
72101,All examples,apprentice tool and die maker,Tous les exemples,apprenti ajusteur-outilleur/apprentie ajusteuse-outilleuse
72101,All examples,bench die cutter,Tous les exemples,aléseur/aléseuse de matrices
72101,All examples,bench die fitter,Tous les exemples,ajusteur/ajusteuse de matrices à l'établi
72101,All examples,bench die sinker,Tous les exemples,fraiseur/fraiseuse de matrices à l'établi
72101,All examples,bench jig maker,Tous les exemples,mouliste de moules en métal
72101,All examples,bench stamping die maker,Tous les exemples,ajusteur/ajusteuse de matrices d'estampage à l'établi
72101,All examples,bench tool maker,Tous les exemples,découpeur/découpeuse à l'emporte-pièce à l'établi
72101,All examples,carbide tool maker,Tous les exemples,fabricant/fabricante d'outils au carbure
72101,All examples,diamond saw maker,Tous les exemples,mouleur/mouleuse de moules en métal
72101,All examples,diamond tool maker,Tous les exemples,fabricant/fabricante de scies diamantées
72101,All examples,die cutter,Tous les exemples,découpeur/découpeuse à l'emporte-pièce
72101,All examples,die cutter - metalworking,Tous les exemples,ajusteur/ajusteuse de matrices à estamper à l'établi
72101,All examples,die finisher,Tous les exemples,finisseur/finisseuse de matrices
72101,All examples,die fitter,Tous les exemples,ajusteur/ajusteuse de matrices
72101,All examples,die maker,Tous les exemples,fabricant/fabricante de matrices
72101,All examples,die maker - jewellery,Tous les exemples,découpeur/découpeuse de bijoux à l'emporte-pièce
72101,All examples,die mouldmaker,Tous les exemples,apprenti/apprentie mouliste
72101,All examples,die reamer,Tous les exemples,outilleur/outilleuse
72101,All examples,die repairer,Tous les exemples,outilleur/outilleuse de précision
72101,All examples,die repairman/woman,Tous les exemples,préposé/préposée à l'entretien d'outils
72101,All examples,die sinker,Tous les exemples,outilleur/outilleuse à l'établi
72101,All examples,die sinker - metalworking,Tous les exemples,découpeur/découpeuse à l'emporte-pièce - travail des métaux
72101,All examples,diecast diemaker,Tous les exemples,fraiseur/fraiseuse de matrices
72101,All examples,extrusion die template maker,Tous les exemples,gabarieur/gabarieuse de matrices à extrusion
72101,All examples,forging die finisher,Tous les exemples,finisseur/finisseuse de matrices de forgeage
72101,All examples,forging die maker,Tous les exemples,fabricant/fabricante de matrices de forgeage
72101,All examples,gauge maker - tool and die,Tous les exemples,fabricant/fabricante de calibres - fabrication d'outils et de matrices
72101,All examples,injection moulding tool and die maker,Tous les exemples,fabricant/fabricante d'emporte-pièce - fabrication d'outils métalliques
72101,All examples,injection mouldmaker,Tous les exemples,fabricant/fabricante de moules à injection
72101,All examples,jewellery die cutter,Tous les exemples,découpeur/découpeuse à l'emporte-pièce en bijouterie
72101,All examples,jewellery die sinker,Tous les exemples,fabricant/fabricante de matrices - bijouterie
72101,All examples,jig and form maker,Tous les exemples,mouliste - transformation des matières plastiques
72101,All examples,jig maker,Tous les exemples,mouliste de matrices
72101,All examples,jig maker - die casting and plastic moulding,Tous les exemples,fabricant/fabricante de matrices par moulage sous pression
72101,All examples,jig maker - metal products manufacturing,Tous les exemples,fabricant/fabricante de bâtis de montage - fabrication de produits métalliques
72101,All examples,jig-bore tool maker,Tous les exemples,fabricant/fabricante d'outils de précision
72101,All examples,journeyman/woman tool and die maker,Tous les exemples,gabarieur/gabarieuse - fabrications d'outils et de matrices
72101,All examples,metal mould finisher,Tous les exemples,finisseur/finisseuse de matrices d'estampage
72101,All examples,metal mould maker,Tous les exemples,façonneur/façonneuse de moules en métal
72101,All examples,metal mouldmaker,Tous les exemples,finisseur/finisseuse de moules en métal
72101,All examples,metal patternmaker,Tous les exemples,gabarieur/gabarieuse à l'établi
72101,All examples,metal patternmaker apprentice,Tous les exemples,apprenti modeleur/apprentie modeleuse sur métal
72101,All examples,model maker - tool and die,Tous les exemples,fabricant/fabricante de modèles - fabrication d'outils et de matrices
72101,All examples,motor vehicle jig builder,Tous les exemples,fabricant/fabricante de montages pour véhicules automobiles
72101,All examples,mould maker - plastics processing,Tous les exemples,gabarieur/gabarieuse - fabrication de produits métalliques
72101,All examples,mould maker apprentice,Tous les exemples,apprenti outilleur-ajusteur/apprentie outilleuse-ajusteuse
72101,All examples,mouldmaker - aircraft,Tous les exemples,gabarieur/gabarieuse d'aéronefs
72101,All examples,precision tool maker,Tous les exemples,compagnon outilleur-ajusteur/compagne outilleuse-ajusteuse
72101,All examples,progressive die fitter,Tous les exemples,ajusteur/ajusteuse d'outils progressifs
72101,All examples,stamping die finisher,Tous les exemples,fabricant/fabricante de matrices d'estampage
72101,All examples,steel-rule die maker,Tous les exemples,fraiseur/fraiseuse de matrices à bijoux
72101,All examples,template maker - tool and die,Tous les exemples,fabricant/fabricante d'outils et de matrices de moulage par injection
72101,All examples,tire mould repairer,Tous les exemples,fabricant/fabricante de bâtis de montage à l'établi
72101,All examples,tool and die maker,Tous les exemples,fabricant/fabricante d'outils diamantés
72101,All examples,tool and die maker apprentice,Tous les exemples,gabarieur-modeleur/gabarieuse-modeleuse
72101,All examples,tool and die preparer,Tous les exemples,gabarieur/gabarieuse de véhicules automobiles
72101,All examples,tool and die repairer,Tous les exemples,modeleur/modeleuse - fabrication d'outils et de matrices
72101,All examples,tool fitter,Tous les exemples,ajusteur/ajusteuse d'outils
72101,All examples,tool maintainer,Tous les exemples,fabricant/fabricante d'outils à pointer
72101,All examples,tool maintenance man/woman,Tous les exemples,fraiseur/fraiseuse de matrices - travail des métaux
72101,All examples,tool repairer,Tous les exemples,gabarieur-outilleur/gabarieuse-outilleuse d'aéronefs
72101,All examples,tool repairman/woman,Tous les exemples,mouliste - fabrication d'aéronefs
72101,All examples,toolmaker,Tous les exemples,modeleur/modeleuse sur métal
72101,All examples,wire-drawing die maker,Tous les exemples,fabricant/fabricante de matrices de tréfilage
72102,All examples,aircraft layout man/woman sheet metal,Tous les exemples,poseur/poseuse de métal en feuilles
72102,All examples,apprentice sheet metal worker,Tous les exemples,ouvrier de précision spécialisé/ouvrière de précision spécialisée en tôles
72102,All examples,apprentice tinsmith,Tous les exemples,apprenti ferblantier/apprentie ferblantière
72102,All examples,construction sheet metal worker,Tous les exemples,fabricant/fabricante de tôles sur commande
72102,All examples,coppersmith,Tous les exemples,chaudronnier/chaudronnière sur cuivre
72102,All examples,custom sheet metal fabricator,Tous les exemples,fabricant/fabricante de métal en feuilles sur mesure
72102,All examples,fitter - sheet metal working,Tous les exemples,chaudronnier/chaudronnière - tôlerie
72102,All examples,high rise sheet metal installer,Tous les exemples,ouvrier/ouvrière en tôlerie
72102,All examples,industrial sheet metal worker,Tous les exemples,aide-ouvrier spécialisé/aide-ouvrière spécialisée en tôles à l'établi
72102,All examples,journeyman/woman sheet metal worker,Tous les exemples,ouvrier spécialisé/ouvrière spécialisée en tôles
72102,All examples,maintenance sheet metal worker,Tous les exemples,fabricant/fabricante de métal en feuilles sur commande
72102,All examples,metal furniture model maker,Tous les exemples,maquettiste de meubles en métal
72102,All examples,metal furniture patternmaker,Tous les exemples,ferblantier-couvreur/ferblantière-couvreuse
72102,All examples,plant tinsmith,Tous les exemples,ferblantier/ferblantière
72102,All examples,precision sheet metal fabricator,Tous les exemples,maquettiste sur métal en feuilles
72102,All examples,precision sheet metal mechanic,Tous les exemples,fabricant de précision spécialisé/fabricante de précision spécialisée en tôles
72102,All examples,precision sheet metal worker,Tous les exemples,aide-ouvrier spécialisé/aide-ouvrière spécialisée en tôles
72102,All examples,residential (low rise) sheet metal installer,Tous les exemples,ouvrier/ouvrière en tôlerie - fabrication spécialisée
72102,All examples,sheet metal fabricator,Tous les exemples,modeleur/modeleuse de meubles en métal
72102,All examples,sheet metal installer,Tous les exemples,ajusteur/ajusteuse - tôlerie
72102,All examples,sheet metal lay-out worker,Tous les exemples,couvreur-tôlier/couvreuse-tôlière
72102,All examples,sheet metal mechanic,Tous les exemples,fabricant/fabricante de tôles
72102,All examples,sheet metal mechanic apprentice,Tous les exemples,apprenti tôlier/apprentie tôlière
72102,All examples,sheet metal mechanic bench hand,Tous les exemples,ouvrier/ouvrière en tôlerie - fabrication
72102,All examples,sheet metal model maker,Tous les exemples,couvreur/couvreuse en tôle
72102,All examples,sheet metal patternmaker,Tous les exemples,monteur/monteuse de tôlerie
72102,All examples,sheet metal roofer,Tous les exemples,couvreur/couvreuse de feuilles métalliques
72102,All examples,sheet metal work erector,Tous les exemples,modeleur/modeleuse de métal en feuilles
72102,All examples,sheet metal worker,Tous les exemples,compagnon tôlier/compagne tôlière
72102,All examples,sheet metal worker - manufacturing,Tous les exemples,fabricant/fabricante de métal en feuilles
72102,All examples,sheet metal worker - specialty manufacturing,Tous les exemples,fabricant/fabricante de tôles sur mesure
72102,All examples,tinsmith,Tous les exemples,couvreur-ferblantier/couvreuse-ferblantière
72102,All examples,tinsmith - sheet metal work,Tous les exemples,ferblantier/ferblantière - tôlerie
72102,All examples,tinsmith roofer,Tous les exemples,ferblantier/ferblantière d'usine
72103,All examples,boiler fitter,Tous les exemples,ajusteur/ajusteuse de chaudière
72103,All examples,boiler installer,Tous les exemples,chaudronnier-soudeur/chaudronnière-soudeuse
72103,All examples,boiler repairer,Tous les exemples,chaudronnier-réparateur/chaudronnière-réparatrice
72103,All examples,boiler repairman/woman,Tous les exemples,mécanicien/mécanicienne d'atelier de chaudronnerie
72103,All examples,boiler shop mechanic,Tous les exemples,installateur/installatrice de chaudières
72103,All examples,boilermaker,Tous les exemples,chaudronnier/chaudronnière
72103,All examples,boilermaker apprentice,Tous les exemples,apprenti chaudronnier/apprentie chaudronnière
72103,All examples,boilermaker-welder,Tous les exemples,chaudronnier-monteur-réparateur/chaudronnière-monteuse-réparatrice
72103,All examples,construction boilermaker,Tous les exemples,chaudronnier/chaudronnière en construction
72103,All examples,erection and repair boilermaker,Tous les exemples,chaudronnier/chaudronnière en construction industrielle
72103,All examples,industrial boilermaker,Tous les exemples,chaudronnier industriel/chaudronnière industrielle
72103,All examples,industrial construction boilermaker,,
72103,All examples,industrial heat exchanger boilermaker,Tous les exemples,chaudronnier/chaudronnière d'échangeurs de chaleur industriels
72103,All examples,journeyman/woman boilermaker,Tous les exemples,compagnon chaudronnier/compagne chaudronnière
72103,All examples,maintenance boilermaker,Tous les exemples,chaudronnier/chaudronnière à l'entretien
72103,All examples,marine boilermaker,Tous les exemples,chaudronnier/chaudronnière de marine
72103,All examples,pressure vessel boilermaker,Tous les exemples,chaudronnier/chaudronnière de réservoirs sous pression
72103,All examples,pressure vessel fabricator,Tous les exemples,monteur/monteuse de réservoirs sous pression
72104,All examples,apprentice fitter - shipbuilding,Tous les exemples,apprenti ajusteur/apprentie ajusteuse - construction navale
72104,All examples,apprentice metal fabricator,Tous les exemples,apprenti ajusteur/apprentie ajusteuse de charpentes métalliques et de tôleries épaisses
72104,All examples,apprentice metal shipwright,Tous les exemples,apprenti charpentier/apprentie charpentière de navires
72104,All examples,apprentice shipfitter,Tous les exemples,ajusteur/ajusteuse de charpentes métalliques et de tôleries épaisses
72104,All examples,apprentice ship's plater,Tous les exemples,apprenti blindeur/apprentie blindeuse de carènes
72104,All examples,apprentice steel fabricator,Tous les exemples,apprenti métallurgiste/apprentie métallurgiste
72104,All examples,apprentice structural metal and platework fabricator,Tous les exemples,apprenti métallurgiste/apprentie métallurgiste de charpentes métalliques et de tôleries épaisses
72104,All examples,apprentice structural steel and platework fitter,Tous les exemples,ajusteur/ajusteuse de structures en acier et de tôleries épaisses
72104,All examples,apprentice structural steel fabricator,Tous les exemples,apprenti ouvrier/apprentie ouvrière aciériste d'acier de construction
72104,All examples,bridge and girder plater,Tous les exemples,charpentier/charpentière en fer de marine
72104,All examples,fabricator - structural metal,Tous les exemples,ajusteur/ajusteuse de pièces en acier - métal de construction
72104,All examples,fitter - metal fabrication,Tous les exemples,ajusteur-monteur/ajusteuse-monteuse de charpentes métalliques
72104,All examples,fitter - shipbuilding,Tous les exemples,ajusteur/ajusteuse - construction navale
72104,All examples,fitter - structural metal fabrication,Tous les exemples,ajusteur/ajusteuse - fabrication de métal de construction
72104,All examples,fitter lead hand - structural metal and platework,Tous les exemples,monteur/monteuse - fabrication de métal de construction
72104,All examples,marine steel fitter,Tous les exemples,ajusteur/ajusteuse de charpentes en acier
72104,All examples,metal fabricator,Tous les exemples,ouvrier métallurgiste/ouvrière métallurgiste
72104,All examples,metal fabricator - structural metal and platework,Tous les exemples,ajusteur/ajusteuse de structures métalliques et de tôleries épaisses
72104,All examples,metal fabricator (fitter),Tous les exemples,ajusteur/ajusteuse - fabrication de produits métalliques
72104,All examples,metal preparation lead hand - structural metal and platework,Tous les exemples,aciériste - charpentes métalliques et tôleries épaisses
72104,All examples,metal shipwright,Tous les exemples,ouvrier métallurgiste/ouvrière métallurgiste de métal de construction
72104,All examples,plater,Tous les exemples,plaqueur/plaqueuse
72104,All examples,plater - shipbuilding,Tous les exemples,blindeur/blindeuse de carènes - construction navale
72104,All examples,plater-welder,Tous les exemples,plaqueur/plaqueuse de bord
72104,All examples,platework fabricator,Tous les exemples,plaqueur/plaqueuse de charpentes métalliques et de tôleries épaisses
72104,All examples,platework fabricator and fitter,Tous les exemples,ouvrier métallurgiste/ouvrière métallurgiste - charpentes métalliques et tôleries épaisses
72104,All examples,platework fitter,Tous les exemples,monteur-ajusteur/monteuse-ajusteuse de charpentes métalliques
72104,All examples,"shaper, structural steel plates",Tous les exemples,formeur/formeuse de tôles d'acier - navires
72104,All examples,shipbuilding fitter,Tous les exemples,ajusteur/ajusteuse en construction navale
72104,All examples,shipfitter,Tous les exemples,tôlier/tôlière de tôleries épaisses
72104,All examples,shipfitter apprentice,Tous les exemples,apprenti aciériste/apprentie aciériste
72104,All examples,ship's plater,Tous les exemples,charpentier/charpentière de navires - construction navale
72104,All examples,steel fabricator,Tous les exemples,ouvrier aciériste/ouvrière aciériste d'acier de construction
72104,All examples,steel fabricator - structural metal and platework,Tous les exemples,assembleur/assembleuse - fabrication de métal de construction
72104,All examples,steel fitter - metal platework,Tous les exemples,ajusteur/ajusteuse de pièces en acier - tôleries épaisses
72104,All examples,steel fitter - structural metal,Tous les exemples,ajusteur/ajusteuse de charpentes métalliques
72104,All examples,steel plate shaper - ships,Tous les exemples,ajusteur/ajusteuse de pièces en acier pour navires
72104,All examples,structural metal and platework fabricator,Tous les exemples,monteur-ajusteur métallurgiste/monteuse-ajusteuse métallurgiste
72104,All examples,structural metal and platework fabricator apprentice,Tous les exemples,apprenti charpentier/apprentie charpentière de navires en métal
72104,All examples,structural metal and platework fitter,Tous les exemples,monteur-ajusteur métallurgiste/monteuse-ajusteuse métallurgiste - charpentes métalliques et de tôleries épaisses
72104,All examples,structural metal and platework fitter-welder,Tous les exemples,apprenti ouvrier métallurgiste-ajusteur/apprentie ouvrière métallurgiste-ajusteuse de charpentes métalliques et de tôleries épaisses
72104,All examples,structural metal and platework layout developer,Tous les exemples,chef d'équipe à la préparation d'éléments de métal - charpentes métalliques et tôleries épaisses
72104,All examples,structural metal and platework layout marker,Tous les exemples,ouvrier aciériste/ouvrière aciériste - charpentes métalliques et tôleries épaisses
72104,All examples,structural metal and platework plater,Tous les exemples,ouvrier spécialisé/ouvrière spécialisée en charpentes métalliques
72104,All examples,structural metal fabricator,Tous les exemples,dessinateur/dessinatrice de charpentes métalliques et de tôleries épaisses
72104,All examples,structural metal fitter,Tous les exemples,ajusteur/ajusteuse de tôleries épaisses
72104,All examples,structural metal fitter-assembler,Tous les exemples,ajusteur-soudeur/ajusteuse-soudeuse de charpentes métalliques et de tôleries épaisses
72104,All examples,structural metal layout marker,Tous les exemples,monteur/monteuse - fabrication de produits métalliques
72104,All examples,structural metal worker,Tous les exemples,ouvrier aciériste/ouvrière aciériste
72104,All examples,structural steel and platework fitter,Tous les exemples,formeur/formeuse de plaques d'acier de construction
72104,All examples,structural steel fabricator,Tous les exemples,ouvrier/ouvrière métallurgiste et ajusteur/ajusteuse de tôleries épaisses
72104,All examples,structural steel fitter,Tous les exemples,ouvrier/ouvrière de charpentes métalliques
72104,All examples,structural steel plate shaper,Tous les exemples,ajusteur/ajusteuse de charpentes en acier et de tôleries épaisses
72104,All examples,structural steel plate worker-fitter,Tous les exemples,ouvrier-ajusteur/ouvrière-ajusteuse de tôles épaisses en acier de construction
72104,All examples,structural steelwork and platework fitter,Tous les exemples,ajusteur/ajusteuse et chef d'équipe - charpentes métalliques et tôleries épaisses
72104,All examples,tube fitter - structural metal and platework,Tous les exemples,ajusteur/ajusteuse de tubulures - charpentes métalliques et de tôleries épaisses
72105,All examples,apprentice ironworker,Tous les exemples,apprenti ferronnier/apprentie ferronnière
72105,All examples,apprentice metal structure erector,Tous les exemples,apprenti monteur/apprentie monteuse de charpentes métalliques
72105,All examples,bridge construction ironworker,Tous les exemples,ferronnier-monteur/ferronnière-monteuse de systèmes de construction en métal
72105,All examples,building systems erector,Tous les exemples,monteur/monteuse de pièces métalliques décoratives
